epoch,lr-Adam,step,train_loss_epoch,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,
0,,1,,0.00030941396835260093,0.986943781375885,0.0003094518615398556,1.940751314163208,0.0017138994298875332
0,,1,0.0036775192711502314,,,,,
,0.001,2,,,,,,
1,,3,,0.00016609139856882393,0.5297849774360657,0.00016617350047454238,0.7210547924041748,0.00119008868932724
1,,3,0.003001644741743803,,,,,
,0.001,4,,,,,,
2,,5,,0.00011028332664864138,0.35177287459373474,0.00011035790521418676,0.4270073473453522,0.0007144570117816329
2,,5,0.0025587384589016438,,,,,
