epoch,lr-Adam,step,train_loss_epoch,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,
0,,1,,0.0003065846103709191,0.9779189229011536,0.00030813258490525186,0.6552582383155823,0.0006472886889241636
0,,1,0.0020923097617924213,,,,,
,0.001,2,,,,,,
1,,3,,0.00012837050599046052,0.40946587920188904,0.00013104043318890035,0.3377622365951538,0.0006385122542269528
1,,3,0.0018222394865006208,,,,,
,0.001,4,,,,,,
2,,5,,0.00022263794380705804,0.7101526260375977,0.0002242063928861171,0.5225762724876404,0.0006491924868896604
2,,5,0.001665484975092113,,,,,
