epoch,lr-Adam,step,train_loss_epoch,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,
0,,1,,0.0012681088410317898,4.0449113845825195,0.00126813689712435,1.3382803201675415,0.001160395098850131
0,,1,0.003171397838741541,,,,,
,0.001,2,,,,,,
1,,3,,0.0005295713199302554,1.6891840696334839,0.0005295980954542756,0.9157342910766602,0.0005370767321437597
1,,3,0.002655137563124299,,,,,
,0.001,4,,,,,,
2,,5,,1.090992554964032e-05,0.03479960188269615,1.1287127563264221e-05,0.0354614183306694,0.00030994947883300483
2,,5,0.00215377239510417,,,,,
